depth	caliper	pef	rhob	dho	gr	npls	rshal	rdeep	rmic	vs	vp
2015.7948	13.05039978	4.621500015	2.15899992	0.015615	71.19889832	0.460179746	2.208769083	2.579924822	0.660305738	266.2163696	107.0999985
2015.947266	13.07102013	4.625647068	2.130012512	0.020803385	74.80380249	0.442636013	2.045464516	2.361340046	1.291014791	263.5515137	110.8502502
2016.099609	13.22140026	4.039000034	2.15899992	0.017054001	75.67189789	0.461391002	2.126125097	2.411313057	0.685745597	256.5974731	111.4499893
2016.252075	13.93203735	3.623646498	2.195030928	0.008339383	78.74759674	0.454454005	2.282483101	2.552499294	0.368631244	256.8133545	113.6994934
2016.404419	13.85334206	3.312603474	2.258002996	0.009114714	76.16790009	0.485163003	2.386271954	2.676380158	0.781772018	248.6215973	112.6495056
2016.556885	12.90685844	3.341393709	2.283010483	0.006817073	77.95819855	0.467115998	2.476216793	2.776638746	0.871464133	236.5637665	108.0978546
2016.709229	12.6063633	3.509888172	2.302002192	0.00155691	78.15319824	0.437059999	2.746586323	3.074060202	0.703970313	223.841507	104.1500778
2016.861694	12.80936146	3.446511746	2.313999891	0.001076991	79.7098999	0.406190991	2.729486704	3.024247408	3.034290075	215.6082306	104.6001205
2017.014038	12.38679886	3.46544981	2.313998222	0.001061049	76.19270325	0.376046985	2.658934593	2.929164887	1.782166123	220.0271301	104.7999649
2017.166382	12.26109982	3.264324188	2.307000637	-0.006742069	72.95690155	0.374648124	2.702114821	3.010148048	2.986634731	221.7618103	104.6500244
2017.318848	12.22744942	3.372001171	2.301003456	-0.008515428	70.27149963	0.361910999	2.720523596	3.070447922	2.780772209	222.6342163	104.1002197
2017.471191	12.16399956	3.055700064	2.312000036	-0.006687	69.95240021	0.395976692	2.750111342	3.130146742	3.243779898	213.059372	104.8499527
2017.623657	12.14330578	3.213829756	2.291989088	-0.004559845	69.9641037	0.411826015	2.76446414	3.188616753	1.971538782	208.004303	105.0002518
2017.776001	12.14999962	3.02670002	2.263000011	-0.006808	64.09970093	0.40437296	2.844721556	3.334424257	3.142349005	210.344223	105.699997
2017.928467	12.12469006	3.023089171	2.224998474	-0.010213012	61.17350006	0.372572005	3.121411324	3.614490271	3.327270508	210.3715668	105.9499741
2018.080811	12.1123991	2.99842453	2.222002029	-0.007958779	59.62739945	0.347438991	3.384947777	3.727057219	1.918810844	217.7628326	105.9000015
2018.233276	12.12788105	3.352371931	2.254020453	-0.004760892	63.61809921	0.360688001	3.444497824	3.673637629	1.682900548	230.2309265	108.3499985
2018.38562	12.22825909	3.895021439	2.295002937	0.003434133	67.4355011	0.413852006	3.441805601	3.595574141	1.933713198	235.884903	108.3499603
2018.538086	12.42704678	4.057909489	2.316997051	0.012013975	72.42269898	0.420920014	3.448676825	3.563341379	2.948220491	249.2926636	108.000351
2018.69043	12.85778332	4.074469566	2.311999798	0.011969279	77.93319702	0.46458301	3.419708729	3.490109921	2.351061821	249.2135162	108.649971
2018.842896	12.33818817	3.917063236	2.311008215	0.008268849	78.88749695	0.413179994	3.430880547	3.503000736	3.426039219	246.2219238	108.4986496
2018.995239	12.32265854	3.539384365	2.32398963	0.014402381	76.07420349	0.433102995	3.605996847	3.690790176	3.574950218	240.0561523	106.2998428
2019.147583	12.27149963	3.090850115	2.28400445	0.004238134	72.84559631	0.417725295	3.851826429	4.052788734	3.262950659	229.1250916	105.6500855
2019.300049	12.2052803	2.717852831	2.234989405	-0.006952894	67.85630035	0.434204996	4.134884358	4.413685799	2.826432705	223.2690888	106.3001556
2019.452393	12.18050003	2.570800066	2.201999903	-0.009741	61.0788002	0.405488014	4.489769459	4.895957947	2.118590593	213.7980042	106.8000031
2019.604858	12.14108944	2.576031447	2.197998047	-0.012219025	55.23149872	0.360884011	5.453302383	6.221727371	1.482618928	209.8421478	107.300148
2019.757202	12.12780094	2.657900095	2.193000078	-0.020111	50.4469986	0.33678332	9.330270767	12.87958431	1.506196499	208.6491852	107.6999893
2019.909668	12.1123991	2.625991821	2.192997456	-0.02052303	51.98149872	0.331304014	19.53022003	31.08313561	1.377110839	208.0207214	106.349762
2020.062012	12.1123991	2.607694864	2.186999559	-0.020591343	51.12919998	0.333182991	21.92449379	33.49449158	1.390573263	209.856247	105.8000031
2020.214478	12.1123991	2.539538145	2.181005001	-0.025037281	49.21110153	0.343914002	21.41677666	31.48374939	1.357343316	208.5288544	105.150032
2020.366821	12.11241531	2.61470294	2.191002369	-0.021658197	48.3158989	0.368916988	19.76313973	27.54964256	1.536075711	209.2617035	105.2000504
2020.519287	12.13228416	2.63562417	2.207999468	-0.015918765	47.36159897	0.360334992	15.69283676	20.1104393	1.630474687	209.9832916	105.7001953
2020.671631	12.1123991	2.677797556	2.20699811	-0.017255928	50.9612999	0.35737899	11.62250423	13.9212265	1.474115729	214.5946045	106.0501404
2020.824097	12.1123991	2.665936232	2.196996212	-0.016894927	48.02009964	0.318109989	10.00469017	11.70808411	1.369001508	216.7847138	106.8000641
2020.97644	12.1123991	2.722894669	2.190998554	-0.015204485	47.54290009	0.324469	9.312045097	10.69989777	1.369997501	217.247345	106.9000244
2021.128784	12.1123991	2.703302145	2.186000586	-0.017029811	48.03530121	0.325783968	8.618210793	9.698373795	1.366951823	219.4995117	106.9999847
2021.28125	12.11240292	2.621280432	2.183000326	-0.018018758	53.3844986	0.354153991	7.00828886	7.667587757	1.431683898	221.0675659	106.9006729
2021.433594	12.11680031	2.561800003	2.184000015	-0.014232	58.15620041	0.365196139	5.747037411	6.155647755	1.536226511	217.1636963	109.0500031
2021.58606	12.10350609	2.546155453	2.180999517	-0.01718805	55.32630158	0.377617002	5.294580936	5.591157913	1.444656134	215.8374939	106.9989624
2021.738403	12.1123991	2.687999964	2.180000067	-0.019867999	52.79040146	0.376297057	5.146199703	5.413835526	1.514689922	204.0412445	104.2499924
2021.890869	12.14779663	3.000913382	2.214034081	-0.017375749	50.52389908	0.38746199	5.146306038	5.334699631	1.504873633	182.9375305	98.29166412
2022.043213	12.14330006	3.691451311	2.289011002	-0.01682076	52.58649826	0.341244996	6.278398991	6.583557129	4.995920658	173.4148407	79.29917145
2022.195679	12.14330006	4.297819614	2.418073416	-0.01399635	49.50180054	0.243769005	9.025965691	9.653756142	45.42255783	159.1763458	67.39428711
2022.348023	12.14330006	4.141438961	2.560010672	-0.004994099	46.99670029	0.137748003	12.98063183	14.4731245	158.5093689	145.1743927	56.00001907
2022.500488	12.14330387	3.726722956	2.632977963	0.001115151	42.26520157	0.079954997	23.12425232	28.4748497	360.052124	164.919632	56.15002823
2022.652832	12.14750099	3.07614398	2.594970226	-0.003801653	42.39049912	0.086049996	16.19702148	20.04593277	572.2809448	179.6345978	56.20014572
2022.805298	12.14779854	2.809799433	2.452907562	-0.011669223	45.25389862	0.133940995	6.121627808	6.867416382	538.6079102	183.696228	56.9630127
2022.957642	12.14562416	2.653167486	2.308980465	-0.016685326	49.60169983	0.206139997	4.76691246	5.193297386	105.0912933	199.7973785	77.70638275
2023.109985	12.17640019	2.900576115	2.237006903	-0.017877884	58.39110184	0.27173242	4.034106731	4.19233036	8.187138557	208.7558746	102.4972382
2023.262451	12.24310017	3.195441008	2.254020214	-0.010262935	62.63470078	0.296454012	4.042625904	4.105804443	1.496822715	215.9130707	99.70025635
2023.414795	12.36690044	3.614799976	2.313999891	-0.004116	66.72669983	0.316907615	4.448851585	4.485015869	2.150630474	220.992096	100.4999924
2023.567261	12.40369129	3.630302668	2.326988459	0.002844636	67.32260132	0.351732999	4.637951374	4.629615784	4.558076859	217.7857819	101.2501526
2023.719605	12.39350033	3.637099981	2.298000097	-0.005593	70.36799622	0.378270716	4.702195168	4.649488449	2.159592629	222.4031677	101.6500015
2023.87207	12.34167671	3.390058279	2.296011448	-0.005028118	76.36630249	0.387423992	4.695971489	4.635499954	1.52867198	227.9297028	101.9996872
2024.024414	12.31379986	3.083187103	2.320999384	-0.003116941	73.13729858	0.350055993	4.660383701	4.635324955	4.237397194	226.9791565	101.3001556
2024.17688	12.30444813	2.944641352	2.311965466	-0.002483459	67.25499725	0.347754002	4.51479435	4.541698933	4.482794762	224.584549	103.3001785
2024.329224	12.24076557	2.832800865	2.245992422	-0.016706893	58.77679825	0.336549997	4.258524895	4.415697575	3.602307558	224.9998016	103.6502914
2024.48169	12.19865513	2.839080811	2.196989536	-0.016013881	55.06840134	0.337195009	4.290398121	4.663186073	2.113830328	229.3166046	105.7513962
2024.634033	12.14327908	2.806711197	2.179001093	-0.015810661	54.66460037	0.33968699	5.286584377	6.018817425	1.528243184	229.0876007	108.1998138
2024.786499	12.11649704	2.858417273	2.184001923	-0.014258551	53.709301	0.34630999	6.390082359	7.538203716	1.707170844	228.8840942	107.3005066
2024.938843	12.11240101	2.884895086	2.186999083	-0.015105273	53.58140183	0.370826989	6.878168106	8.351421356	1.938575625	229.4914856	108.1001816
2025.091187	12.11439991	2.867301703	2.184000254	-0.012516228	53.72949982	0.359630972	7.088300228	8.877362251	2.15728879	229.3664246	108.7999268
2025.243652	12.1123991	2.812507391	2.168995857	-0.016532317	56.01839829	0.357942998	7.338669777	9.454790115	1.893361569	228.7168579	109.2999725
2025.395996	12.1123991	2.834199905	2.157000065	-0.017453	57.68080139	0.345553935	7.550529003	9.691699028	1.471174359	228.4456482	109.199997
2025.548462	12.12479401	2.800382137	2.149002791	-0.019273654	56.76810074	0.325558007	7.586411953	9.565472603	1.314406753	228.3370209	108.6499786
2025.700806	12.11680031	2.756599903	2.155999899	-0.018422	54.48080063	0.323028028	7.227235317	8.782966614	1.323020339	229.6365356	108.6000061
2025.853272	12.1123991	2.795103312	2.172011137	-0.017909722	54.1169014	0.324252993	6.896845341	8.242297173	1.473510146	228.2846375	108.79982
2026.005615	12.1123991	3.014903545	2.196001291	-0.013053964	53.86050034	0.349366993	6.828341007	8.11371994	1.98476398	226.1165924	108.3999023
2026.158081	12.1123991	3.050335884	2.208999157	-0.0126887	55.88740158	0.340602994	7.005503655	8.390264511	1.565933943	221.5383453	107.199791
2026.310425	12.1123991	2.929870367	2.20699811	-0.014005595	57.42350006	0.355888009	8.259584427	10.46946526	2.231654406	226.8376007	106.7998123
2026.462891	12.1123991	2.747528553	2.195994854	-0.017660696	58.15710068	0.355280995	11.23694515	16.0465889	2.174636841	221.1287994	105.4999619
2026.615234	12.1123991	2.627183676	2.186999559	-0.01883029	54.8146019	0.368829012	13.9142189	22.1495266	1.846020937	218.3115997	105.4500275
2026.7677	12.1123991	2.555013418	2.185002565	-0.020118117	51.0848999	0.352497011	17.05578232	29.41617394	1.497846127	209.5806427	105.5999374
2026.920044	12.1123991	2.575304985	2.188999414	-0.02029621	50.98400116	0.336362988	17.29281426	29.20959663	1.401882052	208.4499207	105.5000076
2027.072388	12.1123991	2.592598677	2.187000275	-0.021027939	49.57889938	0.338836044	15.6900692	25.21354675	1.379481912	211.8702545	105.5499954
2027.224854	12.1123991	2.683627844	2.18100214	-0.020534078	51.24129868	0.339053005	14.77735424	23.02238274	1.356866837	212.0151215	105.5999298
2027.377197	12.1123991	2.763200045	2.187000036	-0.020753	52.31600189	0.345528811	13.22354317	19.88089371	1.31564796	209.46138	105.4000015
2027.529663	12.1123991	2.849001885	2.189002037	-0.022200769	54.48749924	0.342112988	11.65433598	17.00299072	1.375373244	208.1934815	105.3000031
2027.682007	12.1123991	2.853600025	2.194000006	-0.021644	55.57970047	0.324057013	10.7008419	15.49284554	1.342119932	203.79953	105.3000031
2027.834473	12.1123991	2.762173414	2.188001871	-0.022459103	56.17070007	0.320795	9.501819611	13.54823685	1.366976619	205.9308014	104.6999054
2027.986816	12.11240101	2.70639348	2.192000866	-0.022672905	55.80559921	0.317016989	6.156845093	8.354927063	1.462602258	209.8271942	104.5000153
2028.139282	12.1144104	2.647279501	2.201000452	-0.021781757	56.86029816	0.336277992	4.340978146	5.518427849	1.465433121	214.3927918	104.6508102
2028.291626	12.12786102	2.794559002	2.202001333	-0.019476406	56.62609863	0.324494004	3.93921423	4.80476284	1.506762266	218.9237061	106.2001114
2028.444092	12.20341015	3.139845848	2.210015774	-0.015996441	64.17079926	0.350924999	3.707345724	4.384047508	1.459866047	222.8977814	106.9501419
2028.596436	12.34044266	3.547505379	2.236007452	-0.011749859	66.53430176	0.359777004	3.764305115	4.443471909	1.792628765	228.3388214	107.2000198
2028.748901	12.3934803	3.570824146	2.268003941	-0.006854882	71.49490356	0.381339014	3.520817518	4.158461571	2.951202869	227.184021	107.2999725
2028.901245	12.36860561	3.306509018	2.2739923	-0.006676791	70.88110352	0.391488999	3.157568455	3.697760344	3.202410221	233.4594727	107.2500153
2029.053589	12.37580013	3.33689785	2.248001814	-0.005970052	69.59120178	0.39892903	3.11829257	3.648302794	3.090357065	230.9717102	107.2999954
2029.206055	12.37362862	3.266240358	2.238001347	-0.008472194	69.61779785	0.399780005	3.109167576	3.651955843	3.035965443	229.9292145	106.9999161
2029.358398	12.40989971	3.378799915	2.242000103	-0.009010999	68.54479981	0.35763976	3.068671465	3.596910715	1.870736361	228.987854	106.7499924
2029.510864	12.5927124	3.246941805	2.2780056	-0.008012076	74.05879974	0.371986002	2.908263922	3.360637903	2.041702509	228.3045502	106.0996628
2029.663208	12.60820007	3.346100092	2.290999889	-0.005822	73.29160309	0.413433999	2.987765074	3.407867432	3.04251051	228.9385223	105.25
2029.815674	12.61852741	3.439314604	2.301999569	-0.009316923	77.40799713	0.434058994	2.944240093	3.367115736	3.18021059	231.624115	106.0001602
2029.968018	12.52850342	3.469094038	2.301001072	-0.011221102	75.4509964	0.434756011	2.869261265	3.261816979	2.819761515	240.7805023	106.3500061
